age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
27,4.0,185670,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,60,38.0
33,4.0,277455,12.0,14,4.0,10.0,1.0,4.0,1.0,0,0,40,38.0
68,4.0,253866,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,30,38.0
45,4.0,83064,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0
41,4.0,100451,11.0,9,2.0,3.0,0.0,4.0,1.0,7688,0,38,38.0
33,4.0,215306,8.0,11,4.0,8.0,1.0,4.0,1.0,0,0,40,5.0
31,4.0,215297,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,45,38.0
29,4.0,178272,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0
42,6.0,178780,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
54,4.0,28518,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0
45,4.0,225456,9.0,13,2.0,10.0,0.0,4.0,1.0,0,1977,40,38.0
18,0.0,423460,1.0,7,4.0,0.0,3.0,4.0,1.0,0,0,36,38.0
55,4.0,197399,12.0,14,2.0,4.0,0.0,4.0,1.0,99999,0,55,38.0
35,4.0,126569,15.0,10,2.0,12.0,0.0,4.0,1.0,4064,0,40,38.0
68,0.0,65730,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,25,38.0
27,4.0,241607,9.0,13,4.0,13.0,2.0,4.0,1.0,0,0,50,38.0
35,4.0,165767,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0
40,4.0,120277,15.0,10,4.0,12.0,1.0,4.0,1.0,0,0,40,38.0
80,4.0,86111,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,30,38.0
72,0.0,117017,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,8,38.0
70,4.0,94692,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,70,38.0
75,0.0,128224,4.0,3,2.0,0.0,0.0,4.0,1.0,0,0,25,38.0
36,4.0,237943,9.0,13,2.0,10.0,0.0,4.0,1.0,0,1977,45,38.0
23,4.0,114357,11.0,9,4.0,13.0,3.0,4.0,1.0,0,0,50,38.0
43,4.0,57322,7.0,12,0.0,3.0,1.0,4.0,1.0,0,0,40,38.0
28,4.0,232945,11.0,9,5.0,6.0,1.0,3.0,1.0,0,0,30,38.0
26,4.0,197967,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,65,38.0
24,4.0,23438,8.0,11,4.0,1.0,1.0,4.0,1.0,0,0,30,38.0
39,4.0,135020,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40,38.0
43,4.0,341358,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
42,4.0,211517,1.0,7,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0
21,0.0,145964,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,40,38.0
50,4.0,128378,4.0,3,2.0,6.0,0.0,4.0,1.0,0,0,55,0.0
23,4.0,336360,5.0,4,4.0,3.0,3.0,2.0,1.0,0,0,40,38.0
28,4.0,212091,11.0,9,2.0,7.0,0.0,4.0,1.0,2580,0,40,38.0
36,4.0,166549,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
61,5.0,134768,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,11.0
29,1.0,196912,9.0,13,4.0,10.0,1.0,2.0,1.0,0,0,40,38.0
43,4.0,240124,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
37,7.0,29145,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
60,4.0,117509,6.0,5,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
27,4.0,133696,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,88,38.0
50,1.0,307555,9.0,13,0.0,10.0,1.0,4.0,1.0,0,0,60,38.0
31,4.0,243165,9.0,13,4.0,10.0,4.0,4.0,1.0,0,0,40,38.0
29,4.0,172865,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,50,38.0
32,4.0,195000,9.0,13,2.0,4.0,0.0,4.0,1.0,7298,0,45,38.0
29,4.0,137063,11.0,9,4.0,12.0,4.0,4.0,1.0,0,0,38,38.0
46,4.0,105444,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
31,0.0,99483,11.0,9,4.0,0.0,3.0,0.0,1.0,0,0,40,38.0
22,4.0,514033,11.0,9,4.0,8.0,1.0,2.0,1.0,0,0,80,38.0
36,4.0,186035,1.0,7,2.0,3.0,0.0,4.0,1.0,5178,0,40,38.0
32,4.0,161075,11.0,9,4.0,3.0,4.0,4.0,1.0,0,0,40,38.0
21,4.0,196467,11.0,9,4.0,7.0,1.0,4.0,1.0,0,0,35,38.0
32,4.0,239150,15.0,10,4.0,3.0,1.0,2.0,1.0,0,0,40,38.0
55,4.0,132887,11.0,9,2.0,14.0,0.0,2.0,1.0,3411,0,40,22.0
36,4.0,219814,6.0,5,2.0,3.0,0.0,4.0,1.0,0,0,35,13.0
59,4.0,193335,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
17,4.0,126779,1.0,7,4.0,8.0,3.0,2.0,1.0,0,0,20,38.0
39,4.0,487486,11.0,9,6.0,6.0,4.0,4.0,1.0,0,0,40,0.0
53,4.0,303462,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,30,38.0
36,4.0,145933,11.0,9,4.0,4.0,1.0,4.0,1.0,0,2258,70,38.0
19,4.0,358631,11.0,9,4.0,1.0,1.0,4.0,1.0,0,0,25,38.0
55,4.0,199067,9.0,13,2.0,4.0,0.0,4.0,1.0,15024,0,42,38.0
37,4.0,50837,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,45,38.0
36,4.0,389725,15.0,10,0.0,1.0,1.0,4.0,1.0,0,0,45,38.0
25,4.0,104993,6.0,5,4.0,6.0,3.0,2.0,1.0,2907,0,40,38.0
59,4.0,109638,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
42,7.0,55764,7.0,12,0.0,10.0,1.0,2.0,1.0,0,0,40,38.0
27,4.0,251905,8.0,11,4.0,4.0,3.0,4.0,1.0,0,0,50,38.0
41,4.0,182303,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0
33,2.0,254935,15.0,10,2.0,11.0,0.0,4.0,1.0,0,0,45,38.0
50,4.0,114056,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,84,38.0
23,0.0,32897,7.0,12,2.0,0.0,0.0,4.0,1.0,0,0,20,38.0
39,4.0,216149,14.0,15,0.0,10.0,1.0,4.0,1.0,0,0,70,38.0
43,6.0,271665,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,45,38.0
39,4.0,236391,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,50,38.0
26,4.0,154093,11.0,9,4.0,14.0,3.0,2.0,1.0,0,0,40,38.0
48,4.0,148995,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,55,38.0
29,4.0,211482,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,50,38.0
34,0.0,35595,9.0,13,2.0,0.0,0.0,4.0,1.0,0,0,30,38.0
36,4.0,284166,11.0,9,4.0,12.0,4.0,4.0,1.0,0,0,60,38.0
31,4.0,162572,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,16,38.0
57,4.0,222247,2.0,8,2.0,14.0,0.0,4.0,1.0,0,0,40,38.0
26,4.0,102476,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,40,38.0
23,4.0,23037,2.0,8,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0
29,4.0,87905,11.0,9,0.0,8.0,1.0,4.0,1.0,10520,0,40,38.0
43,6.0,187322,11.0,9,0.0,8.0,4.0,4.0,1.0,0,0,45,38.0
49,5.0,431245,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0
28,4.0,163320,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40,38.0
56,1.0,156842,15.0,10,5.0,8.0,1.0,2.0,1.0,0,0,40,38.0
36,4.0,130589,15.0,10,0.0,4.0,1.0,4.0,1.0,0,0,45,38.0
54,4.0,38795,6.0,5,5.0,3.0,4.0,4.0,1.0,0,0,40,38.0
40,4.0,244945,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
67,5.0,111321,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,16,38.0
45,6.0,123681,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,30,38.0
55,4.0,70088,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
29,4.0,210959,7.0,12,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
25,4.0,81286,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,45,38.0
29,1.0,244473,9.0,13,2.0,4.0,0.0,4.0,1.0,7688,0,40,38.0
52,6.0,242341,5.0,4,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0
43,4.0,299197,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
34,4.0,158800,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
27,4.0,132805,0.0,6,4.0,12.0,2.0,4.0,1.0,0,1980,40,38.0
26,4.0,59306,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,40,38.0
50,7.0,133014,8.0,11,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
52,4.0,259583,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
31,4.0,240771,15.0,10,2.0,3.0,0.0,4.0,1.0,4386,0,50,38.0
76,2.0,178665,6.0,5,2.0,8.0,0.0,4.0,1.0,0,0,30,38.0
47,5.0,181130,14.0,15,2.0,10.0,0.0,4.0,1.0,99999,0,50,38.0
43,2.0,159449,15.0,10,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0
51,5.0,98642,11.0,9,0.0,4.0,1.0,4.0,1.0,14084,0,40,38.0
21,4.0,229826,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,20,38.0
23,4.0,120068,8.0,11,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0
43,4.0,180599,9.0,13,5.0,4.0,4.0,4.0,1.0,8614,0,40,38.0
45,4.0,172822,1.0,7,0.0,14.0,1.0,4.0,1.0,0,2824,76,38.0
56,4.0,345730,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,45,38.0
22,4.0,189203,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,50,38.0
36,4.0,261241,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,50,38.0
67,5.0,330144,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,48,38.0
31,4.0,132996,11.0,9,2.0,10.0,0.0,4.0,1.0,5178,0,45,38.0
32,4.0,154571,15.0,10,4.0,8.0,2.0,1.0,1.0,0,0,40,0.0
41,7.0,47902,9.0,13,2.0,1.0,0.0,4.0,1.0,0,0,50,38.0
28,4.0,65078,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
24,4.0,321435,9.0,13,4.0,4.0,1.0,4.0,1.0,0,0,50,38.0
27,4.0,38599,2.0,8,4.0,14.0,1.0,4.0,1.0,0,0,40,38.0
45,4.0,289353,11.0,9,2.0,14.0,0.0,2.0,1.0,0,0,24,38.0
46,4.0,357338,9.0,13,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0
25,4.0,173212,7.0,12,4.0,5.0,1.0,4.0,1.0,2354,0,45,38.0
42,4.0,33155,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,45,38.0
59,7.0,159472,6.0,5,2.0,14.0,0.0,4.0,1.0,0,0,40,38.0
43,4.0,198316,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
54,4.0,286989,13.0,1,2.0,5.0,0.0,4.0,1.0,0,0,60,38.0
28,7.0,155397,9.0,13,4.0,4.0,1.0,4.0,1.0,0,0,55,38.0
36,7.0,98037,8.0,11,2.0,8.0,0.0,1.0,1.0,0,0,40,38.0
23,4.0,214120,11.0,9,4.0,9.0,3.0,4.0,1.0,0,0,40,38.0
39,2.0,423605,2.0,8,2.0,14.0,0.0,4.0,1.0,0,1848,40,26.0
49,4.0,188330,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
27,4.0,107218,11.0,9,4.0,8.0,3.0,1.0,1.0,0,0,40,38.0
46,4.0,271828,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
51,7.0,172281,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,35,38.0
24,4.0,88126,11.0,9,4.0,3.0,1.0,4.0,1.0,0,0,40,38.0
41,4.0,192779,5.0,4,2.0,8.0,0.0,4.0,1.0,0,0,40,0.0
33,6.0,109959,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,25,38.0
21,4.0,322931,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,55,38.0
36,4.0,246449,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,60,38.0
34,4.0,152246,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,52,38.0
29,4.0,110134,15.0,10,0.0,7.0,1.0,4.0,1.0,0,0,40,38.0
41,1.0,133060,7.0,12,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
35,4.0,144608,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0
50,4.0,306790,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
31,4.0,217460,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,45,38.0
61,4.0,191417,6.0,5,6.0,4.0,1.0,2.0,1.0,0,0,65,38.0
18,0.0,437851,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,40,38.0
39,4.0,297449,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
24,0.0,114292,6.0,5,4.0,0.0,3.0,4.0,1.0,0,0,40,38.0
59,4.0,171355,10.0,16,2.0,4.0,0.0,4.0,1.0,0,0,40,38.0
28,4.0,194690,5.0,4,5.0,8.0,3.0,4.0,1.0,0,0,60,25.0
61,2.0,248595,3.0,2,2.0,8.0,0.0,4.0,1.0,0,0,40,25.0
20,4.0,137618,15.0,10,4.0,14.0,3.0,4.0,1.0,0,0,35,38.0
28,6.0,209934,4.0,3,2.0,6.0,0.0,4.0,1.0,0,0,25,25.0
26,4.0,322614,13.0,1,3.0,7.0,1.0,4.0,1.0,0,1719,40,25.0
66,0.0,112871,1.0,7,4.0,0.0,1.0,4.0,1.0,0,0,30,38.0
55,6.0,189933,5.0,4,2.0,5.0,0.0,4.0,1.0,0,0,50,38.0
55,4.0,61708,11.0,9,2.0,1.0,0.0,4.0,1.0,6418,0,50,38.0
36,4.0,103605,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0
39,4.0,286789,10.0,16,2.0,4.0,0.0,4.0,1.0,0,0,45,38.0
27,4.0,223751,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,45,38.0
33,4.0,129707,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,60,38.0
26,4.0,102476,9.0,13,4.0,1.0,3.0,4.0,1.0,0,0,25,38.0
38,4.0,107303,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
21,4.0,438139,11.0,9,4.0,12.0,1.0,4.0,1.0,0,0,50,38.0
44,4.0,207685,11.0,9,4.0,4.0,1.0,4.0,1.0,0,1564,55,9.0
58,4.0,343957,9.0,13,0.0,12.0,1.0,4.0,1.0,0,0,50,38.0
46,4.0,102388,14.0,15,2.0,10.0,0.0,4.0,1.0,15024,0,45,38.0
43,4.0,104660,12.0,14,6.0,4.0,4.0,4.0,1.0,4934,0,40,38.0
34,4.0,252646,15.0,10,2.0,10.0,0.0,4.0,1.0,7298,0,50,38.0
27,4.0,246974,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
31,4.0,124827,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
35,4.0,113322,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
30,2.0,83066,11.0,9,2.0,8.0,0.0,2.0,1.0,0,0,40,38.0
29,6.0,189346,15.0,10,0.0,3.0,1.0,4.0,1.0,2202,0,50,38.0
30,4.0,53285,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,52,38.0
50,4.0,196232,11.0,9,2.0,4.0,0.0,4.0,1.0,7688,0,50,38.0
35,4.0,434114,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40,25.0
35,6.0,115618,11.0,9,0.0,12.0,1.0,4.0,1.0,0,0,50,38.0
66,2.0,36364,11.0,9,2.0,3.0,0.0,4.0,1.0,0,2267,40,38.0
51,1.0,237819,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,50,38.0
56,5.0,267763,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40,0.0
31,4.0,59083,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
50,4.0,209320,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0
42,5.0,369781,5.0,4,0.0,3.0,4.0,4.0,1.0,0,0,25,38.0
37,5.0,30529,9.0,13,2.0,12.0,0.0,4.0,1.0,0,2415,50,38.0
33,4.0,323811,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,55,38.0
43,4.0,184321,0.0,6,2.0,7.0,0.0,2.0,1.0,0,1887,40,38.0
51,4.0,508891,11.0,9,0.0,7.0,3.0,2.0,1.0,0,0,40,38.0
47,2.0,138342,1.0,7,2.0,14.0,0.0,4.0,1.0,3411,0,40,8.0
40,5.0,182437,7.0,12,2.0,12.0,0.0,4.0,1.0,15024,0,50,38.0
29,4.0,224858,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,45,38.0
39,4.0,108140,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
50,4.0,75472,11.0,9,2.0,3.0,0.0,4.0,1.0,4386,0,40,0.0
22,4.0,460835,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,55,38.0
31,4.0,132601,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,40,38.0
53,5.0,128272,10.0,16,2.0,4.0,0.0,4.0,1.0,0,0,70,38.0
37,4.0,76893,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
25,4.0,237065,15.0,10,0.0,8.0,3.0,2.0,1.0,0,0,38,38.0
37,4.0,259785,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
36,7.0,112497,9.0,13,0.0,10.0,1.0,4.0,1.0,0,1876,44,38.0
33,4.0,259301,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,41,38.0
67,0.0,184506,1.0,7,2.0,0.0,0.0,4.0,1.0,0,419,3,38.0
45,4.0,203653,11.0,9,2.0,1.0,0.0,2.0,1.0,7298,0,40,38.0
48,6.0,177783,5.0,4,4.0,5.0,1.0,4.0,1.0,0,0,50,38.0
33,4.0,96245,7.0,12,2.0,10.0,0.0,4.0,1.0,0,0,50,38.0
48,4.0,164964,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0
26,4.0,35917,15.0,10,4.0,14.0,1.0,4.0,1.0,0,0,50,38.0
59,4.0,322691,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,50,38.0
53,4.0,97005,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,46,38.0
27,4.0,128730,8.0,11,4.0,4.0,1.0,4.0,1.0,10520,0,65,12.0
46,6.0,95256,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,50,38.0
22,1.0,57216,15.0,10,4.0,1.0,3.0,2.0,1.0,0,0,20,38.0
19,4.0,223648,11.0,9,4.0,12.0,1.0,4.0,1.0,4101,0,48,38.0
50,4.0,120914,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
38,5.0,140854,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0
20,4.0,34590,15.0,10,4.0,5.0,3.0,4.0,1.0,0,0,60,38.0
50,4.0,138022,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
28,6.0,54683,15.0,10,4.0,3.0,1.0,4.0,1.0,0,1590,40,38.0
32,4.0,402812,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,48,38.0
48,6.0,218835,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,50,9.0
51,2.0,548361,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,26,38.0
37,4.0,169426,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,60,38.0
39,4.0,230467,9.0,13,4.0,12.0,3.0,4.0,1.0,0,1092,40,11.0
45,4.0,241350,11.0,9,4.0,14.0,1.0,4.0,1.0,0,0,40,38.0
29,4.0,119429,11.0,9,4.0,3.0,1.0,2.0,1.0,0,0,40,38.0
45,4.0,187226,7.0,12,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0
55,4.0,177484,1.0,7,2.0,8.0,0.0,2.0,1.0,0,1672,40,38.0
23,4.0,91189,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0
30,4.0,1184622,15.0,10,2.0,14.0,0.0,2.0,1.0,0,0,35,38.0
33,4.0,37232,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,80,38.0
41,2.0,242586,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40,38.0
64,2.0,116620,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,25,38.0
56,4.0,232139,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,40,38.0
54,1.0,127455,15.0,10,2.0,11.0,0.0,4.0,1.0,0,0,48,38.0
39,4.0,48915,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0
30,4.0,114691,9.0,13,4.0,1.0,2.0,4.0,1.0,0,0,40,38.0
57,4.0,99364,6.0,5,2.0,7.0,0.0,4.0,1.0,0,0,40,32.0
51,2.0,101119,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,70,38.0
46,4.0,295334,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,60,38.0
35,4.0,126569,11.0,9,0.0,3.0,3.0,4.0,1.0,0,0,20,38.0
38,6.0,43712,1.0,7,2.0,4.0,0.0,4.0,1.0,0,1887,45,38.0
27,1.0,276776,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0
37,5.0,217054,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,35,38.0
25,4.0,130793,15.0,10,0.0,8.0,1.0,4.0,1.0,0,0,30,38.0
50,4.0,195298,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
31,6.0,161745,9.0,13,3.0,4.0,1.0,4.0,1.0,0,1980,60,38.0
27,4.0,234664,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
61,2.0,192060,9.0,13,5.0,10.0,1.0,4.0,1.0,0,0,30,0.0
69,7.0,163689,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,16,38.0
23,4.0,399022,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,35,38.0
83,5.0,153183,9.0,13,2.0,4.0,0.0,4.0,1.0,0,2392,55,38.0
47,1.0,96854,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
24,4.0,127753,2.0,8,4.0,3.0,2.0,4.0,1.0,0,0,40,38.0
32,4.0,155232,9.0,13,0.0,11.0,1.0,2.0,1.0,0,0,60,38.0
65,4.0,89681,12.0,14,4.0,10.0,1.0,4.0,1.0,0,0,99,38.0
44,4.0,198282,9.0,13,2.0,4.0,0.0,4.0,1.0,15024,0,60,38.0
25,4.0,208591,9.0,13,4.0,10.0,3.0,4.0,1.0,0,0,40,38.0
37,1.0,289653,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
43,4.0,303051,8.0,11,2.0,4.0,0.0,4.0,1.0,15024,0,40,38.0
29,2.0,115305,8.0,11,2.0,11.0,0.0,4.0,1.0,7688,0,40,38.0
44,1.0,29591,9.0,13,0.0,13.0,1.0,4.0,1.0,0,2258,40,38.0
48,4.0,155659,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
55,4.0,141326,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
49,2.0,31339,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
39,4.0,119272,0.0,6,0.0,14.0,1.0,4.0,1.0,0,0,40,38.0
52,4.0,31533,11.0,9,0.0,8.0,1.0,4.0,1.0,0,0,40,38.0
19,4.0,218956,11.0,9,4.0,10.0,3.0,4.0,1.0,0,0,40,38.0
47,4.0,120131,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40,38.0
35,4.0,107125,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,16,38.0
35,1.0,287658,15.0,10,2.0,11.0,0.0,2.0,1.0,0,0,40,38.0
47,4.0,201865,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40,38.0
46,4.0,248059,11.0,9,2.0,3.0,0.0,4.0,1.0,3464,0,40,38.0
24,4.0,228649,9.0,13,4.0,1.0,3.0,4.0,1.0,0,0,38,38.0
44,6.0,202692,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0
42,4.0,289636,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,46,38.0
25,4.0,390657,15.0,10,4.0,8.0,1.0,2.0,1.0,0,0,40,38.0
52,6.0,190333,11.0,9,0.0,5.0,1.0,4.0,1.0,0,0,25,38.0
43,4.0,313181,11.0,9,0.0,1.0,2.0,2.0,1.0,0,0,38,38.0
67,4.0,126849,0.0,6,2.0,14.0,0.0,0.0,1.0,0,0,20,38.0
27,4.0,193898,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,52,38.0
29,4.0,105694,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,42,38.0
24,2.0,201664,15.0,10,4.0,11.0,3.0,4.0,1.0,0,0,40,38.0
53,2.0,216931,5.0,4,2.0,14.0,0.0,4.0,1.0,0,0,38,38.0
43,4.0,307767,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0
40,4.0,145160,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,43,38.0
43,4.0,193494,0.0,6,2.0,1.0,0.0,4.0,1.0,0,0,40,38.0
33,4.0,326104,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,50,38.0
21,4.0,319163,15.0,10,4.0,14.0,3.0,2.0,1.0,0,0,40,38.0
49,4.0,137192,9.0,13,2.0,12.0,0.0,1.0,1.0,0,1977,50,34.0
50,6.0,37913,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,40,21.0
65,0.0,117963,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,45,38.0
49,4.0,200471,3.0,2,2.0,3.0,0.0,4.0,1.0,0,0,40,31.0
45,4.0,166929,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0
46,4.0,205100,8.0,11,2.0,4.0,0.0,4.0,1.0,0,0,48,38.0
48,6.0,160724,9.0,13,2.0,4.0,0.0,1.0,1.0,0,0,40,23.0
22,1.0,209131,7.0,12,4.0,8.0,3.0,4.0,1.0,0,0,20,38.0
34,4.0,241885,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,45,38.0
43,7.0,114537,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0
28,5.0,142712,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,70,38.0
41,4.0,184466,1.0,7,2.0,11.0,0.0,4.0,1.0,0,0,55,38.0
27,7.0,206889,7.0,12,4.0,11.0,1.0,4.0,1.0,0,0,40,38.0
