age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
31,0.0,85077,9.0,13,2.0,0.0,5.0,4.0,0.0,0,1902,20,37.0
53,4.0,94081,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,44,37.0
21,4.0,197747,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,24,37.0
33,4.0,225507,0.0,6,4.0,8.0,3.0,4.0,0.0,0,0,25,37.0
20,0.0,202994,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,16,37.0
34,4.0,158420,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,70,37.0
26,1.0,207537,11.0,9,4.0,1.0,1.0,2.0,0.0,0,0,40,37.0
34,4.0,321787,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,40,37.0
27,4.0,191782,11.0,9,4.0,8.0,2.0,2.0,0.0,0,0,30,37.0
21,4.0,230248,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,25,37.0
34,4.0,105493,12.0,14,0.0,10.0,4.0,4.0,0.0,0,0,40,37.0
68,0.0,76371,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,35,37.0
76,0.0,173542,9.0,13,2.0,0.0,0.0,4.0,1.0,0,0,10,37.0
28,4.0,201175,1.0,7,4.0,7.0,1.0,2.0,1.0,0,0,40,37.0
58,4.0,175127,2.0,8,2.0,14.0,2.0,4.0,1.0,0,0,40,37.0
29,4.0,144808,15.0,10,2.0,4.0,3.0,2.0,0.0,0,0,40,37.0
34,4.0,314646,6.0,5,2.0,3.0,0.0,4.0,1.0,0,0,40,37.0
73,4.0,148003,15.0,10,2.0,1.0,5.0,4.0,0.0,20051,0,36,37.0
55,4.0,121912,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,24,37.0
26,4.0,485117,7.0,12,4.0,3.0,1.0,4.0,1.0,0,0,40,37.0
31,4.0,217803,11.0,9,0.0,12.0,1.0,4.0,0.0,0,0,32,37.0
26,4.0,186151,11.0,9,5.0,13.0,3.0,4.0,0.0,0,0,40,37.0
62,0.0,123992,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,40,37.0
42,6.0,222978,10.0,16,4.0,10.0,1.0,4.0,0.0,0,0,45,37.0
28,7.0,288731,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,20,37.0
20,4.0,190457,11.0,9,4.0,8.0,3.0,4.0,0.0,0,0,30,37.0
45,4.0,246392,11.0,9,4.0,9.0,4.0,2.0,0.0,0,0,30,37.0
34,4.0,309513,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40,37.0
30,4.0,218551,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,45,37.0
47,4.0,120939,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,45,37.0
40,5.0,182629,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,40,37.0
30,6.0,188798,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,40,37.0
19,4.0,97261,11.0,9,4.0,5.0,1.0,4.0,1.0,0,0,40,37.0
90,0.0,313986,11.0,9,2.0,0.0,0.0,4.0,1.0,0,0,40,37.0
31,4.0,196025,10.0,16,3.0,10.0,1.0,1.0,1.0,0,0,60,3.0
46,4.0,295566,10.0,16,0.0,10.0,4.0,4.0,0.0,25236,0,65,37.0
20,4.0,324469,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,40,37.0
36,2.0,95855,12.0,14,2.0,10.0,5.0,4.0,0.0,0,0,60,37.0
43,2.0,188280,12.0,14,0.0,10.0,4.0,4.0,0.0,914,0,40,37.0
28,0.0,147471,11.0,9,0.0,0.0,3.0,4.0,0.0,0,0,10,37.0
36,4.0,278576,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,50,37.0
19,0.0,137578,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,16,37.0
43,4.0,203642,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40,37.0
44,4.0,174189,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,60,37.0
34,4.0,111415,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,70,37.0
53,5.0,135643,9.0,13,2.0,1.0,5.0,1.0,0.0,0,0,50,33.0
18,4.0,36882,2.0,8,4.0,12.0,3.0,4.0,0.0,0,0,20,37.0
41,4.0,308296,11.0,9,2.0,14.0,5.0,4.0,0.0,0,0,20,37.0
41,4.0,182108,10.0,16,4.0,7.0,1.0,4.0,0.0,0,0,40,37.0
34,4.0,24529,11.0,9,6.0,1.0,4.0,4.0,1.0,0,0,15,37.0
27,4.0,38353,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,60,37.0
42,4.0,250121,1.0,7,2.0,8.0,5.0,4.0,0.0,0,0,40,37.0
90,0.0,166343,3.0,2,6.0,0.0,1.0,2.0,0.0,0,0,40,37.0
58,2.0,34878,9.0,13,0.0,10.0,1.0,4.0,0.0,0,0,50,37.0
35,4.0,186126,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,38,0.0
23,0.0,145964,15.0,10,4.0,0.0,1.0,4.0,1.0,0,0,40,37.0
32,4.0,174215,15.0,10,0.0,12.0,4.0,4.0,0.0,0,0,40,37.0
21,0.0,199915,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,35,37.0
17,4.0,31007,0.0,6,4.0,8.0,3.0,4.0,0.0,0,0,30,37.0
23,4.0,161708,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,20,37.0
26,4.0,258768,15.0,10,4.0,14.0,1.0,2.0,1.0,2174,0,75,37.0
53,5.0,136823,1.0,7,6.0,4.0,1.0,4.0,0.0,0,0,30,37.0
21,4.0,206492,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,40,0.0
27,4.0,284196,0.0,6,0.0,8.0,1.0,4.0,0.0,0,0,40,37.0
24,2.0,322658,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40,37.0
47,2.0,194360,11.0,9,2.0,8.0,5.0,4.0,0.0,0,0,7,37.0
50,4.0,234657,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,40,37.0
40,4.0,238329,9.0,13,4.0,12.0,1.0,4.0,0.0,0,0,45,37.0
20,4.0,36235,7.0,12,4.0,1.0,1.0,4.0,0.0,0,0,40,37.0
25,4.0,153841,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,40,37.0
46,4.0,159869,11.0,9,0.0,4.0,1.0,4.0,1.0,0,0,44,37.0
73,4.0,284680,11.0,9,0.0,8.0,1.0,4.0,0.0,0,0,20,37.0
26,4.0,176795,9.0,13,4.0,1.0,3.0,4.0,0.0,0,0,40,37.0
32,0.0,251612,4.0,3,4.0,0.0,4.0,4.0,0.0,0,0,45,25.0
35,4.0,214891,11.0,9,2.0,14.0,0.0,3.0,1.0,0,0,40,6.0
29,4.0,197932,11.0,9,2.0,6.0,5.0,4.0,0.0,0,0,40,25.0
32,7.0,169973,12.0,14,4.0,1.0,1.0,4.0,0.0,0,0,38,37.0
48,6.0,51620,9.0,13,5.0,3.0,1.0,4.0,1.0,0,0,50,37.0
61,4.0,26254,11.0,9,0.0,4.0,1.0,4.0,0.0,0,0,40,37.0
34,7.0,216283,9.0,13,2.0,10.0,5.0,4.0,0.0,0,0,45,37.0
22,4.0,205970,0.0,6,5.0,8.0,4.0,4.0,0.0,0,0,35,37.0
60,0.0,163946,6.0,5,2.0,0.0,0.0,4.0,1.0,0,0,40,37.0
29,2.0,188278,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,40,37.0
35,4.0,217605,11.0,9,2.0,6.0,5.0,4.0,0.0,0,0,40,37.0
48,4.0,229846,8.0,11,0.0,8.0,1.0,4.0,0.0,0,0,40,0.0
21,4.0,197997,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,30,37.0
28,4.0,56340,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,20,37.0
54,6.0,32778,11.0,9,2.0,12.0,5.0,4.0,0.0,0,0,30,37.0
17,4.0,331552,2.0,8,4.0,1.0,3.0,4.0,0.0,0,0,30,37.0
63,0.0,149698,15.0,10,2.0,0.0,0.0,4.0,1.0,0,0,15,37.0
36,4.0,104858,15.0,10,2.0,5.0,0.0,4.0,1.0,0,0,56,37.0
29,4.0,351731,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,40,37.0
35,4.0,273612,9.0,13,4.0,4.0,1.0,4.0,1.0,0,0,45,37.0
32,4.0,239824,9.0,13,4.0,13.0,1.0,4.0,1.0,0,0,40,37.0
51,4.0,332243,9.0,13,0.0,10.0,1.0,4.0,1.0,0,0,45,37.0
61,6.0,201273,15.0,10,6.0,7.0,1.0,4.0,0.0,0,0,40,37.0
26,4.0,305304,1.0,7,2.0,7.0,0.0,4.0,1.0,0,0,40,37.0
22,4.0,61850,11.0,9,4.0,8.0,1.0,4.0,0.0,0,0,40,37.0
28,0.0,196630,8.0,11,5.0,0.0,4.0,4.0,0.0,0,0,40,25.0
36,4.0,58602,4.0,3,4.0,8.0,1.0,4.0,1.0,0,0,35,37.0
46,4.0,130779,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40,37.0
32,6.0,174789,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,50,37.0
43,4.0,334946,11.0,9,2.0,6.0,0.0,2.0,1.0,0,0,40,37.0
58,5.0,181974,10.0,16,4.0,10.0,1.0,4.0,0.0,0,0,99,0.0
45,2.0,206459,12.0,14,2.0,1.0,0.0,4.0,1.0,0,0,35,37.0
53,4.0,304504,15.0,10,2.0,14.0,0.0,4.0,1.0,0,1887,45,37.0
23,4.0,221955,6.0,5,4.0,6.0,2.0,4.0,1.0,0,0,39,25.0
20,4.0,482732,11.0,9,4.0,1.0,2.0,4.0,1.0,0,0,24,37.0
60,4.0,25141,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,60,37.0
28,4.0,132686,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40,37.0
20,4.0,225395,5.0,4,4.0,7.0,2.0,4.0,0.0,0,0,60,25.0
19,6.0,36012,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,40,37.0
45,4.0,180309,15.0,10,0.0,7.0,4.0,4.0,0.0,0,0,40,37.0
49,4.0,239865,1.0,7,2.0,14.0,0.0,4.0,1.0,0,0,40,37.0
37,4.0,253420,11.0,9,5.0,8.0,4.0,2.0,0.0,0,0,25,37.0
27,4.0,330132,9.0,13,2.0,13.0,5.0,4.0,0.0,0,0,40,37.0
39,4.0,233428,11.0,9,0.0,4.0,2.0,4.0,0.0,0,0,40,37.0
34,4.0,173730,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,37.0
40,4.0,254167,0.0,6,5.0,14.0,3.0,4.0,1.0,0,0,35,37.0
32,4.0,290964,9.0,13,4.0,12.0,1.0,4.0,0.0,0,1590,40,37.0
21,4.0,411068,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,35,37.0
36,4.0,207157,15.0,10,0.0,8.0,4.0,4.0,0.0,0,0,40,25.0
46,1.0,340718,1.0,7,6.0,1.0,1.0,4.0,0.0,0,0,40,37.0
29,4.0,157612,9.0,13,4.0,12.0,1.0,4.0,0.0,3325,0,45,37.0
55,4.0,144071,9.0,13,2.0,13.0,0.0,4.0,1.0,0,0,18,37.0
26,4.0,231638,11.0,9,4.0,4.0,3.0,4.0,0.0,0,0,40,37.0
52,4.0,35598,11.0,9,0.0,14.0,4.0,4.0,1.0,0,0,40,37.0
25,4.0,143280,0.0,6,4.0,9.0,3.0,4.0,0.0,0,0,24,37.0
24,0.0,112683,11.0,9,4.0,0.0,1.0,4.0,0.0,0,0,32,37.0
20,4.0,275357,8.0,11,4.0,13.0,3.0,4.0,0.0,0,0,25,37.0
39,0.0,204756,15.0,10,0.0,0.0,1.0,4.0,0.0,0,0,20,37.0
47,4.0,22900,11.0,9,0.0,8.0,1.0,4.0,0.0,0,0,40,37.0
30,4.0,159442,11.0,9,4.0,8.0,1.0,4.0,0.0,0,0,40,20.0
38,4.0,405284,9.0,13,4.0,8.0,3.0,4.0,0.0,0,0,35,37.0
66,0.0,206560,11.0,9,6.0,0.0,1.0,3.0,0.0,0,0,35,32.0
37,4.0,154571,15.0,10,2.0,3.0,0.0,1.0,1.0,0,0,40,0.0
26,4.0,63577,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,30,37.0
19,4.0,560804,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,30,37.0
25,4.0,267431,9.0,13,4.0,10.0,3.0,2.0,0.0,0,0,55,37.0
49,4.0,236913,11.0,9,6.0,8.0,1.0,4.0,0.0,0,0,45,37.0
41,0.0,217921,6.0,5,2.0,0.0,5.0,1.0,0.0,0,0,40,16.0
22,4.0,242912,11.0,9,4.0,8.0,4.0,4.0,0.0,0,0,35,37.0
46,4.0,188027,15.0,10,4.0,4.0,4.0,4.0,0.0,0,0,45,37.0
28,4.0,186239,15.0,10,4.0,1.0,4.0,2.0,0.0,0,0,40,37.0
57,4.0,47857,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40,37.0
31,4.0,99928,12.0,14,2.0,10.0,5.0,4.0,0.0,0,0,50,37.0
47,4.0,354148,14.0,15,2.0,10.0,0.0,4.0,1.0,99999,0,48,37.0
46,4.0,166181,15.0,10,4.0,1.0,3.0,2.0,0.0,0,0,36,37.0
30,2.0,191777,11.0,9,4.0,11.0,3.0,2.0,0.0,0,0,40,37.0
42,4.0,137907,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,35,37.0
27,0.0,175552,4.0,3,2.0,0.0,5.0,4.0,0.0,0,0,40,25.0
34,4.0,227282,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,40,37.0
42,4.0,345504,8.0,11,0.0,1.0,1.0,4.0,0.0,0,0,35,37.0
24,4.0,248533,15.0,10,4.0,12.0,2.0,2.0,0.0,0,0,40,37.0
24,4.0,229553,11.0,9,4.0,8.0,3.0,2.0,0.0,0,0,20,0.0
32,4.0,370160,15.0,10,5.0,4.0,4.0,2.0,0.0,0,0,40,37.0
25,4.0,25386,8.0,11,4.0,8.0,4.0,0.0,0.0,0,0,40,37.0
32,0.0,30499,9.0,13,0.0,0.0,4.0,4.0,0.0,0,0,32,37.0
30,4.0,190040,9.0,13,4.0,7.0,1.0,4.0,0.0,0,0,40,37.0
31,4.0,113838,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,45,37.0
59,4.0,159008,7.0,12,2.0,3.0,0.0,4.0,1.0,7298,0,20,37.0
58,4.0,316235,11.0,9,0.0,12.0,2.0,4.0,0.0,0,0,32,37.0
56,4.0,76281,9.0,13,3.0,10.0,4.0,4.0,0.0,0,0,40,37.0
37,4.0,105803,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40,37.0
48,4.0,239058,2.0,8,6.0,6.0,4.0,4.0,0.0,0,0,50,37.0
26,4.0,57512,11.0,9,4.0,14.0,1.0,4.0,1.0,0,0,40,37.0
35,7.0,225385,11.0,9,0.0,10.0,4.0,4.0,0.0,0,0,40,37.0
29,4.0,122127,9.0,13,4.0,10.0,1.0,4.0,0.0,8614,0,40,37.0
33,4.0,285131,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,37.0
56,4.0,193453,9.0,13,2.0,10.0,0.0,4.0,1.0,0,1902,65,37.0
35,4.0,953588,11.0,9,2.0,4.0,5.0,4.0,0.0,0,0,40,37.0
47,6.0,160045,15.0,10,6.0,8.0,4.0,4.0,0.0,0,0,35,37.0
26,6.0,151626,11.0,9,4.0,10.0,3.0,2.0,0.0,0,0,40,37.0
44,4.0,162028,1.0,7,0.0,12.0,4.0,4.0,0.0,0,0,44,37.0
63,4.0,43313,0.0,6,2.0,3.0,0.0,4.0,1.0,0,0,40,37.0
32,1.0,115066,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,40,37.0
57,5.0,140319,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,50,37.0
55,4.0,227856,9.0,13,2.0,4.0,0.0,4.0,1.0,7298,0,60,37.0
42,4.0,159911,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,40,37.0
46,1.0,344415,12.0,14,2.0,2.0,0.0,4.0,1.0,0,1887,40,37.0
36,1.0,930948,15.0,10,5.0,1.0,4.0,2.0,0.0,6497,0,56,37.0
28,4.0,168514,7.0,12,2.0,4.0,5.0,4.0,0.0,0,0,40,37.0
23,4.0,237720,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,38,37.0
32,4.0,356689,11.0,9,0.0,1.0,4.0,4.0,1.0,3887,0,40,37.0
44,4.0,262684,11.0,9,0.0,1.0,1.0,4.0,0.0,0,1504,45,37.0
26,4.0,196899,7.0,12,5.0,3.0,1.0,3.0,0.0,0,0,40,37.0
21,4.0,194096,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,40,37.0
30,5.0,127651,11.0,9,2.0,3.0,0.0,4.0,1.0,0,1887,48,37.0
54,4.0,282680,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,50,37.0
40,4.0,289309,15.0,10,0.0,8.0,1.0,4.0,0.0,0,0,48,37.0
24,4.0,73514,15.0,10,4.0,12.0,1.0,1.0,0.0,0,0,50,29.0
26,4.0,187248,11.0,9,2.0,10.0,1.0,2.0,1.0,0,0,40,37.0
38,4.0,32916,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,55,37.0
33,0.0,177824,11.0,9,5.0,0.0,4.0,4.0,0.0,0,0,40,37.0
46,4.0,265266,9.0,13,2.0,10.0,0.0,4.0,1.0,0,1902,40,37.0
39,4.0,32146,12.0,14,4.0,10.0,1.0,4.0,1.0,0,0,60,37.0
23,4.0,117789,9.0,13,4.0,4.0,3.0,4.0,0.0,0,0,40,37.0
41,0.0,152880,11.0,9,0.0,0.0,1.0,2.0,0.0,0,0,28,37.0
27,4.0,195337,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,40,37.0
39,4.0,52978,15.0,10,0.0,8.0,1.0,4.0,0.0,0,1721,55,37.0
44,6.0,89172,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,80,37.0
19,4.0,216647,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,30,37.0
20,4.0,184779,15.0,10,4.0,13.0,3.0,4.0,0.0,0,0,20,37.0
23,4.0,406641,15.0,10,4.0,6.0,2.0,4.0,0.0,0,0,18,37.0
37,0.0,172256,15.0,10,2.0,0.0,0.0,4.0,1.0,0,0,20,37.0
34,4.0,37210,11.0,9,4.0,1.0,3.0,4.0,1.0,0,0,50,37.0
33,2.0,422718,11.0,9,2.0,8.0,0.0,4.0,1.0,0,0,40,37.0
29,6.0,394927,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,45,37.0
41,6.0,238184,11.0,9,2.0,5.0,5.0,4.0,0.0,0,0,40,37.0
39,4.0,184128,1.0,7,0.0,12.0,2.0,4.0,0.0,0,0,40,37.0
22,4.0,34747,11.0,9,4.0,8.0,3.0,4.0,0.0,0,0,35,37.0
40,4.0,239708,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,50,37.0
39,6.0,55568,9.0,13,2.0,5.0,5.0,4.0,0.0,0,0,50,37.0
44,4.0,160323,11.0,9,4.0,3.0,1.0,2.0,1.0,0,0,40,37.0
32,7.0,171111,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,37,37.0
27,4.0,154210,1.0,7,3.0,12.0,3.0,1.0,1.0,0,0,35,18.0
22,4.0,401690,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,20,25.0
18,4.0,177578,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,38,37.0
37,2.0,233825,9.0,13,2.0,10.0,5.0,4.0,0.0,15024,0,50,37.0
43,4.0,186144,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,37.0
28,4.0,92262,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40,37.0
31,4.0,315128,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,52,37.0
22,6.0,357612,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,60,37.0
44,4.0,201924,9.0,13,0.0,12.0,4.0,4.0,0.0,0,0,35,37.0
50,1.0,20179,12.0,14,2.0,13.0,0.0,4.0,1.0,0,0,40,37.0
20,4.0,61777,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,30,37.0
41,4.0,237452,9.0,13,2.0,10.0,5.0,4.0,0.0,0,0,15,5.0
33,4.0,323069,8.0,11,0.0,8.0,4.0,4.0,0.0,0,0,40,37.0
51,4.0,123053,12.0,14,2.0,10.0,0.0,1.0,1.0,5013,0,40,18.0
46,4.0,123598,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,48,37.0
31,2.0,80058,11.0,9,4.0,7.0,3.0,4.0,1.0,0,0,64,37.0
20,2.0,163965,11.0,9,4.0,8.0,4.0,2.0,0.0,0,0,40,37.0
21,0.0,355686,11.0,9,4.0,0.0,3.0,4.0,0.0,0,0,10,37.0
19,4.0,196119,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,35,37.0
28,0.0,268222,1.0,7,4.0,0.0,1.0,2.0,0.0,0,0,40,37.0
46,4.0,155654,11.0,9,2.0,8.0,5.0,4.0,0.0,0,0,40,37.0
19,0.0,185619,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,20,37.0
76,2.0,259612,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,15,37.0
20,4.0,224640,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,40,37.0
37,4.0,220314,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40,25.0
38,6.0,198867,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,40,37.0
31,4.0,194901,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,50,37.0
27,4.0,97165,15.0,10,4.0,7.0,2.0,4.0,0.0,0,0,40,37.0
35,2.0,258037,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,5.0
38,4.0,298841,11.0,9,0.0,1.0,3.0,4.0,0.0,0,0,40,37.0
18,0.0,128538,11.0,9,4.0,0.0,3.0,4.0,0.0,0,0,20,37.0
52,4.0,72743,11.0,9,3.0,1.0,1.0,4.0,0.0,0,0,50,37.0
39,4.0,269323,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40,37.0
43,4.0,160815,8.0,11,0.0,10.0,4.0,4.0,0.0,0,0,40,37.0
31,7.0,263000,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,38,37.0
53,2.0,131258,14.0,15,4.0,10.0,1.0,4.0,0.0,0,0,50,37.0
46,4.0,155659,9.0,13,2.0,7.0,0.0,4.0,1.0,0,0,40,11.0
19,4.0,323810,0.0,6,4.0,3.0,1.0,4.0,1.0,0,0,40,37.0
63,2.0,41161,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,55,37.0
35,4.0,257042,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,50,37.0
60,4.0,166330,11.0,9,2.0,8.0,5.0,4.0,0.0,99999,0,40,37.0
29,2.0,383745,15.0,10,2.0,11.0,0.0,4.0,1.0,0,1485,40,37.0
53,4.0,104413,11.0,9,6.0,8.0,4.0,2.0,0.0,0,0,20,37.0
20,4.0,41432,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,46,37.0
46,4.0,42972,12.0,14,2.0,10.0,5.0,4.0,0.0,0,0,22,37.0
53,4.0,95647,6.0,5,2.0,6.0,0.0,4.0,1.0,0,0,50,37.0
46,4.0,42251,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,45,37.0
38,4.0,111398,9.0,13,2.0,10.0,5.0,4.0,0.0,7688,0,40,37.0
55,4.0,308118,9.0,13,6.0,7.0,4.0,4.0,0.0,0,0,40,0.0
45,4.0,178215,6.0,5,2.0,7.0,5.0,4.0,0.0,0,0,40,37.0
35,2.0,182570,7.0,12,2.0,11.0,0.0,4.0,1.0,0,0,40,37.0
39,2.0,119421,9.0,13,2.0,10.0,5.0,4.0,0.0,0,0,42,37.0
42,4.0,240628,9.0,13,2.0,4.0,5.0,4.0,0.0,0,0,40,37.0
35,4.0,166235,15.0,10,4.0,7.0,1.0,2.0,0.0,0,0,30,37.0
51,1.0,40808,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,43,37.0
70,6.0,177199,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,3,37.0
46,5.0,161386,6.0,5,2.0,1.0,5.0,4.0,0.0,0,0,50,37.0
28,4.0,266070,14.0,15,4.0,10.0,1.0,4.0,0.0,0,0,50,37.0
42,4.0,117319,11.0,9,2.0,3.0,0.0,4.0,1.0,0,1672,40,37.0
51,4.0,252903,0.0,6,2.0,12.0,0.0,4.0,1.0,0,1977,40,37.0
45,2.0,192684,15.0,10,0.0,1.0,4.0,2.0,0.0,0,0,38,37.0
45,4.0,226246,11.0,9,0.0,6.0,1.0,4.0,1.0,0,0,50,37.0
30,2.0,101345,11.0,9,5.0,8.0,4.0,4.0,0.0,0,0,26,37.0
23,4.0,115458,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40,37.0
27,6.0,208406,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,60,37.0
53,4.0,124076,10.0,16,2.0,10.0,5.0,4.0,0.0,99999,0,37,37.0
38,4.0,205359,1.0,7,2.0,1.0,5.0,4.0,0.0,0,0,32,37.0
66,0.0,182378,5.0,4,2.0,0.0,0.0,4.0,1.0,0,0,30,37.0
68,0.0,170182,15.0,10,4.0,0.0,4.0,2.0,0.0,0,0,40,37.0
41,4.0,168071,9.0,13,2.0,4.0,0.0,4.0,1.0,7298,0,50,37.0
36,7.0,86805,15.0,10,2.0,4.0,5.0,4.0,0.0,7298,0,39,37.0
45,4.0,209912,9.0,13,2.0,4.0,0.0,1.0,1.0,0,0,40,18.0
24,7.0,90046,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,40,2.0
33,4.0,112900,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,40,37.0
35,4.0,117381,9.0,13,0.0,12.0,1.0,4.0,1.0,0,0,40,37.0
58,4.0,213975,8.0,11,6.0,10.0,1.0,4.0,0.0,0,0,40,37.0
62,4.0,209844,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,30,37.0
41,6.0,240900,11.0,9,0.0,5.0,2.0,4.0,1.0,0,0,20,37.0
52,4.0,260938,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,40,37.0
21,4.0,34918,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,30,37.0
42,4.0,29393,15.0,10,0.0,7.0,1.0,4.0,0.0,0,0,40,37.0
67,4.0,228200,11.0,9,2.0,9.0,5.0,2.0,0.0,0,0,20,37.0
20,0.0,129240,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,25,37.0
56,4.0,111218,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,60,37.0
46,6.0,140121,11.0,9,0.0,3.0,3.0,4.0,1.0,0,0,50,37.0
33,4.0,254221,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40,37.0
90,4.0,313749,9.0,13,4.0,10.0,3.0,4.0,0.0,0,0,10,37.0
27,4.0,110622,4.0,3,4.0,12.0,3.0,1.0,0.0,0,0,20,38.0
32,4.0,252257,7.0,12,4.0,1.0,1.0,4.0,0.0,0,0,45,37.0
54,4.0,155433,11.0,9,2.0,8.0,5.0,4.0,0.0,0,0,35,37.0
20,4.0,299399,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,20,37.0
40,6.0,282678,12.0,14,5.0,4.0,4.0,4.0,0.0,0,0,20,37.0
36,6.0,328466,4.0,3,2.0,14.0,0.0,4.0,1.0,0,0,50,25.0
37,6.0,301568,11.0,9,2.0,10.0,5.0,4.0,0.0,0,0,35,37.0
